id	name	host	link	time	yeild	photo	nutrients	instructions	number_ingredients
2249	Coup de soleil mexicain	750g.com	https://www.750g.com/coup-de-soleil-mexicain-r38951.htm	5	2 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Mix the peaches, the tequila, the cointreau and the blinder cane syrup.2nd step :Add the ice cubes then mix well so that you no longer have pieces of ice cubes.Step 3:Serve in the glass around the sugar, put a straw and taste ...	5
2250	Acapulco	750g.com	https://www.750g.com/acapulco-r20121.htm	5	1 serving	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :I half fill my ice shaker, then I pour the ingredients one after the other. I hit and pour into a tumbler.	4
2251	Margarita glacée aux Fraises	750g.com	https://www.750g.com/margarita-glacee-aux-fraises-r86736.htm	5	2 servings	https://static.750g.com/images/600-600/c963c654c9ef5482038f332d34b17350/margarita-glacee-aux-fraises.jpeg	not_given	Step 1 :Pour the strawberry soup into an ice cube tray or a silicone pan then place in the freezer for at least 1 hour.2nd step :Put a little salt in a saucer.Pass a lemon district on the exterior edge of the glasses then immerse them in the salt to frost them.Reserve the glasses in the fridge.Step 3:Fill in third party your crushed ice cream, add the strawberry soup ice cubes, tequila, orange liquor, lime juice and egg white.Mix until a homogeneous and creamy mixture is obtained.Immediately serve in frozen salt glasses and decorate with a basil leaf.	8
2252	3 façons de faire une Margarita	750g.com	https://www.750g.com/margarita-a-la-pasteque-r200658.htm	10	2 servings	https://static.750g.com/images/600-600/ed83afe91b00f7788b10462d53fecb3e/margarita-pasteque-001-img-6659.jpg	not_given	Step 1: Prepare a classic MargaritaPour the lemon juice into a small bowl and salt on a small plate. Dip a glass in the lemon juice, opening down, so as to moisten the edge. Then pass it through the salt, do the same with the second glass then put them in the freezer while preparing the rest. Pour the Margarita ingredients into a shaker _with ice cubes_ then shake the shaker well. Divide the mixture into the two glasses and serve. Decorate with lime slices. Step 2: Prepare the Margarita for watermelonPour the lemon juice into a small bowl and salt on a small plate. Dip a glass in the lemon juice, opening down, so as to moisten the edge. Then pass it through the salt, do the same with the second glass then put them in the freezer while preparing the rest. Mix the watermelon flesh in a Blender type robot then filter through a fine colander. Pour 20 cl of this juice into a shaker, add the rest of the ingredients, the ice cubes then shake the shaker well. Divide the mixture into the two glasses and serve. Step 3: Prepare a blueberry margaritaPour the lemon juice into a small bowl and salt on a small plate. Dip a glass in the lemon juice, opening down, so as to moisten the edge. Then go through the salt, do the same with the second glass then put them in the freezer while preparing the rest. Mix the blueberries in a Blender type robot then filter through a fine colander. Pour the blueberry juice into a shaker, add the rest of the ingredients, the ice cubes then shake the shaker well. Divide the mixture into the two glasses and serve.	19
2253	Boisson vitaminée rouge passions	750g.com	https://www.750g.com/boisson-vitaminee-rouge-passions-r85203.htm	10	2 servings	https://static.750g.com/images/600-600/e498cdc847cc0f77e3759cc19e7f1eb7/boisson-vitaminee-rouge-passions.jpeg	not_given	Step 1 :Wash the tomatoes and strawberries and mix them finely.2nd step :Go through a sieve.Salt, pepper and add the basil, olive oil and balsamic vinegar.Mix again.Step 3:Put in the containers of your choice.Serve fresh.To make a balsamic cream.Put in a saucepan 10 cl of balsamic vinegar, 1 teaspoon of water, 20 g of sugar.Reduce the ingredients by half over high heat in a saucepan.Let cool before use.	7
2254	Le berry ice	750g.com	https://www.750g.com/le-berry-ice-r59439.htm	10	2 servings	https://static.750g.com/images/600-600/76a30aa7d39f7c3c1e3b6681f4cc42ff/le-berry-ice.png	not_given	Step 1 :Mix all the ingredients together until you get a granite.2nd step :Pour your mixture into your glasses.	5
2255	La Fée rouge	750g.com	https://www.750g.com/la-fee-rouge-r50680.htm	5	1 serving	https://static.750g.com/images/600-600/87b2eb4213590c0bd9ea25f65f00544d/la-fee-rouge.png	not_given	Step 1 :In an Old Fashioned glass _or whiskey glass_ directly place the strawberries, the diced mango and the fig syrup.2nd step :Pile with a pestle, fill the glass half with ice then pour the red Gascogne floc and cold fruit tea.Step 3:Stir using a spoon and serve with a straw.	5
2256	Un Parfait _mélange_ de fraises et rhubarbe	750g.com	https://www.750g.com/un-parfait-melange-de-fraises-et-rhubarbe-r84429.htm	40	2 servings	https://static.750g.com/images/600-600/1962bafc0241393aa177546d5acdd209/un-parfait-melange-de-fraises-et-rhubarbe.jpeg	not_given	Step 1 :Mix the rhubarb compote and the strawberries in a saucepan with the sugar. Heat over medium heat until boiling, stirring regularly. Simmer until evaporation of a large part of the liquid, and until the compote is thick and bubbles appear on the surface _between 10 and 30 minutes_. Pour the water into a bowl and sprinkle the gelatin on the surface. Let swell for 5 minutes. When the fruit compote is ready, add the swollen gelatin and the strawberry powder and stir until the gelatin. Remove from heat and pour into a bowl. To book. 2nd step :Beat the whites and sugar in the mixer until firm peaks are obtained. Reserve in the fridge. Place the bowl of fruit puree in a cold water bath and ice cubes. Beat the puree in the mixer until it thickens and let it cool at room temperature between 8 and 10 minutes. Step 3:Gently mix the egg whites in the fruit puree. Pour the foam into beautiful transparent dessert cuts without filling them completely and set aside in the fridge. In a large bowl, whisk the cream with the sugar to form a beautiful whipped cream. Add a good layer of this cream to the top of each cut and refer to at least 3 hours. Decorate with fresh fruit or strawberry powder when serving. Enjoy your lunch !	10
2257	Strawberry for ever	750g.com	https://www.750g.com/strawberry-for-ever-r86681.htm	3	1 serving	https://static.750g.com/images/600-600/738b0718fbc18da560bb0ab1e2d46f18/strawberry-for-ever.jpeg	not_given	Step 1 :Pour in the glass a gin measurement _which seems to me more appropriate than vodka, in any case take a white alcohol_ for five of strawberries and complete with neutral sparkling water _not salty_.The result is softer, sweeter as with the tomato juice used for the Bloody Mary.2nd step :Decorate the glass with a minimum of artistic sense, here pineapple rings and kiwi, lemon mint leaf and candied griottine.	4
2258	Fraise connexion	750g.com	https://www.750g.com/fraise-connexion-r3726.htm	10	1 serving	https://static.750g.com/images/600-600/49325c51bb56f54ad93b11c2b29c46c1/fraise-connexion.jpg	not_given	Step 1 :Serve fresh, on ice.	3
2259	Frozen Margarita aux Fraises _sans alcool_	750g.com	https://www.750g.com/frozen-margarita-aux-fraises-sans-alcool-r88309.htm	10	2 servings	https://static.750g.com/images/600-600/0eaead7e3611f93c0d6d0cca9e3231f6/thinkstockphotos-905527414.jpg	not_given	Step 1 :Put a little salt in a saucer.Pass a lemon district on the exterior edge of the glasses then immerse them in the salt to frost them.Reserve the glasses in the fridge.2nd step :Fill in third party your blue ice cream, add frozen strawberries, orange juice, lime juice and egg white.Mix until a homogeneous and creamy mixture is obtained.Immediately serve in frozen salt glasses and decorate with a basil leaf.	8
2260	Cocktail de Fraises	750g.com	https://www.750g.com/cocktail-de-fraises-r84144.htm	10	4 servings	https://static.750g.com/images/600-600/ec28218148904e2d857c4eb66f45245a/cocktail-de-fraises.jpeg	not_given	Step 1 :Wash and hull strawberries.Cut them into pieces and place them in the freezer for 30 minutes.Finely mix the frozen strawberries with cane sugar syrup and lemon zest.2nd step :Dressagereput the strawberry preparation in cocktail glasses.Pour over spring beer over.Do not stir and taste as an aperitif or dessert!	4
2261	Champagne aux fruits	750g.com	https://www.750g.com/champagne-aux-fruits-r20381.htm	15	1 serving	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :In a flute, I pour the different ingredients and I finish with champagne	3
2262	Sirop de fraises gourmand pour brochettes de Fraises du Périgord IGP	750g.com	https://www.750g.com/sirop-de-fraises-gourmand-pour-brochettes-de-fraises-du-perigord-igp-r65915.htm	15	4 servings	https://static.750g.com/images/600-600/af4f2c1975881d703a5eace95e9b27dc/sirop-de-fraises-gourmand-pour-brochettes-de-fraises-du-perigord-igp.png	not_given	Step 1 :Wash the strawberries from the Périgord IGP, remove the peduncles and cut them into pieces.Dissolve the sugar in the water, add the spices.2nd step :Cook over high heat for 5min and add the vinegar.Step 3:When the mixture comes to the boil again, add the strawberries of the Périgord IGP.Step 4:Let cool, mix and go to Chinese.Serve with fresh Périgord IGP strawberries!	7
2263	Granité au sirop de framboise	750g.com	https://www.750g.com/granite-au-sirop-de-framboise-r69918.htm	5	4 servings	https://static.750g.com/images/600-600/0d2451b9687f7a99d399ace4ae40e512/granite-au-sirop-de-framboise.jpeg	not_given	Step 1 :Put the water and the syrup in a container that passes to the freezer.2nd step :Put the mixture in the freezer.Step 3:Every 30 min break the mixture and after 2:30 am, the granite is ready.	2
2264	Pâte à sucre Express	750g.com	https://www.750g.com/pate-a-sucre-express-r81952.htm	10	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :In a bowl mix the icing sugar with the strawberry syrup until you get a ball of dough.2nd step :You can spread it out with a roller to decorate the top with a cake or create small characters or small shapes!Use a baking sheet and sprinkle the icing sugar worktop.It will replace the flour to prevent the dough from sticking with a rolling pin.	2
2265	Carpaccio de pommes et sirop de fraise à la violette	750g.com	https://www.750g.com/carpaccio-de-pommes-et-sirop-de-fraise-a-la-violette-r30273.htm	60.0	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :1_ Prepare a strawberry syrup: put 200 g of strawberries in a bowl. Place a parchment paper with a few notches at the bottom of a pan, pour water into the latter, shive up and arrange the bowl with the strawberries. Add 150 g of caster sugar on the strawberries and leave to stew 30 minutes by stirring regularly with a wooden spatula. 2_ Peel 3 large apples, cut them in 2 and hollow them out, then detail them in very thin strips. Arrange these apple strips on a round serving dish by riding them slightly and forming concentric circles. Brush this carpaccio using a brush of lemon juice. It is best to prepare this apple carpaccio when serving it. However, it can be done 3 to 4 hours in advance, but the apples must be lemon before cutting them, then cover the carpaccio with a cling film and store it in the refrigerator. 3_ After 30 minutes of cooking, pass the strawberry syrup, do not keep the strawberries for this recipe. Display it in a container, add 8 purple, mix very delicately and let it cool with room temperature. This strawberry syrup can be done the day before, it must then be stored in the refrigerator as soon as it is cold. 4_ Wash 4 strawberries, hide them, then cut them into small dice. Coat the slices of the strawberry syrup with the purple, sprinkle the strawberry diced, add 10 small mint leaves, and taste without delay.	6
2266	Tiramisu aux cerises	750g.com	https://www.750g.com/tiramisu-aux-cerises-r53116.htm	30	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Pit the cherries or drain them if you take them from a jar.2nd step :Melt the butter in a saucepan, then while staying on the fire put the cherries and stir for 5 min.Step 3:Separate the whites from the yolks.Blanch the egg yolks with the sugar then incorporate the mascarpone and the cherry syrup.Step 4:Raise the egg whites with a pinch of salt, then add them with the rest of the preparation using a spatula.Step 5:In your dish, place a layer of madeleine at the bottom, then a layer of cherry and finally a layer of your preparation.Repeat the operation again.Step 6:Let stand at least 12 hours.	7
2267	Sirop de fraise à la badiane	750g.com	https://www.750g.com/sirop-de-fraise-a-la-badiane-r205476.htm	40	8 servings	https://static.750g.com/images/600-600/839cffbf3017aeb1d8014c4a4f652261/sirop-de-fraise-a-la-badiane-7a-1-.jpg	not_given	Step 1 :Wash the strawberries then cut them in 2. Pour the cane sugar over it.2nd step :Add the starry star previously crushed in small pieces, lemon juice, mix and cover.Leave to rest in the fridge for ten hours.Step 3:Mix the preparation, filter with a sieve and pour into a saucepan.Step 4:Heat over low heat for about twenty minutes until thickening.Remove the foam that forms on the surface during cooking.Transfer to a container.Step 5:Keep cool up to 5 days or freeze in ice cube trays.	4
2268	Cœurs à la crème et aux fruits	750g.com	https://www.750g.com/coeurs-a-la-creme-et-aux-fruits-r90151.htm	60.0	8 servings	https://static.750g.com/images/600-600/075403ec9f77410d951e741eb5c8198c/coeurs-a-la-creme-et-aux-fruits.jpg	not_given	Step 1 :Prepare the cabbage dough. In a saucepan, mix 20 cl of water, the butter in pieces, the salt and the powdered sugar.Boil the water.Outside heat, add the flour all at once.2nd step :Dress the dough by putting it back over low heat and turning to the spatula.Remove from the heat, add the eggs one by one.Mix without working too much.Step 3:Put the dough in a piping bag with large fluted tips and draw hearts on one or more plates of the oven, lined _s_ of parchment paper by spacing them by 5cm then, cook for 20 minutes in 180 ° C oven.Step 4:Once the hearts in cabbage, let them cool, then cut them in half lengthwise and garnish with pastry cream and syrup fruit. Put at least 1 hour in the fridge.Step 5:Finally, pour caramel over the cabbage or sprinkle with icing sugar just before serving.	11
2269	Coings au sirop	750g.com	https://www.750g.com/coings-au-sirop-r10704.htm	45	6 servings	https://static.750g.com/images/600-600/25976b931b82fc39601e5ba2365fd9eb/coings-au-sirop.jpg	not_given	Step 1 :Peel the quincescouper of the strips by turning around the core. Take a syrup with 400gr of sugar for a liter of water. BAIGN THE CARGS and cook for about 10 to 15 minutes. And to keep them the jars with joints with the jar with the quinces andThe hot juice up to 1 cm from the edge.Take 1 tablespoon of alcohol _Eau de vie etc ..._ flambé into the spoon and pour the alcohol into fire in the jar. Find the jar immediately.	3
2270	Tarte aux poires et caramel	750g.com	https://www.750g.com/tarte-aux-poires-et-caramel-r90121.htm	45	6 servings	https://static.750g.com/images/600-600/19b8b65f1847e04233596fad392f1f7f/tarte-aux-poires-et-caramel.jpg	not_given	Step 1 :Make the shortbread dough. Mix the butter and flour until you form a sandy paste. Then add the icing sugar, salt, almond powder, egg and vanilla. Mix well. Place the dough ball for about 30 minutes. Spread the dough and place it in a pie pan. Pre-cut it for 15 minutes in the oven at 160 ° C. 2nd step :Prepare the blank. In a saucepan, heat the cream. In another, melt 75g of sugar by turning it with a spatula. When the caramel is red, incorporate the cream in small quantities. Reserve. Whisk the rest of the sugar and the yolks. Then add the cornstarch, then the cold milk added with vanilla. Mix this mixture with that of the caramel and set aside. Step 3:Take the pie from the oven. Step 4:Drain the pears, store them inside the pie. Cover with caramel flan and put the pie 15 minutes at 160 ° C. Decorate with chocolate shavings and half lemon.	17
2271	Gâteau salade de fruits	750g.com	https://www.750g.com/gateau-aux-fruits-r60517.htm	40	6 servings	https://static.750g.com/images/600-600/3c5472f54ec09a26fb1a2175ae1fd7e3/gateau-aux-fruits.jpeg	not_given	Step 1 :Preheat the Th.6 oven _180 ° C_. Make the flour, sugar, yeast, eggs, milk and oil in a bowl and add a box of fruit to the syrup _your choice_.2nd step :Pour the preparation into a previously buttered mold. Look for 30 to 40 min. Look. Serve.	7
2272	Sirop de raisin	750g.com	https://www.750g.com/sirop-de-raisin-r48180.htm	20	4 servings	https://static.750g.com/images/600-600/1d60319aefcdd925647ca0176318469b/sirop-de-raisin.jpg	not_given	Step 1 :Wash all the grapes.Put them in a saucepan to boil with the 750ml of water.2nd step :Bring to a boil.Step 3:Add the 5 tablespoons of powdered sugar and the sachet of vanilla sugar. Cook for another 5 minutes with soft lights, stirring from time to time slowly.Let cool for 5 minutes.It_s ready !	4
2273	Pamplemousse en coque	750g.com	https://www.750g.com/pamplemousse-en-coque-r65923.htm	30	4 servings	https://static.750g.com/images/600-600/cf684a7a2c3979fea7d439a3022679d8/pamplemousse-en-coque.png	not_given	Step 1 :Implementation the grapefruit in two parts and without damaging the bark and extract with a spoon the interior of the 1/2 grapefruit. Summarily chop it and pass it to the sieve large enough to let the juice and the pulp pass, without the filaments or pass the whole to the mixer with care. 2nd step :Manufacturing a syrup with 200g of pulp juice with 100g of sugar and boil add a lemon juice. Let cool. Put the gelatin to soak in 200g of-pulp for 5 minutes then heat the whole _approximately 40 °_. The melted gelatin - Mix the two devices. Cooker on ice or leave in the open air. Once the device is about to froze, stir until thickened to prevent the pulp from falling to the bottom and garnish the shells to the brim. Store in the refrigerator. Step 3:Finish after cooling _minimum 4 hours_. Cut the shells in half to make neighborhoods.	6
2274	Pêches au sirop version cup cake	750g.com	https://www.750g.com/peches-au-sirop-version-cup-cake-r82482.htm	6	6 servings	https://static.750g.com/images/600-600/181904f5f8c739ce710e447bb66b6c14/peches-au-sirop-version-cup-cake.jpeg	not_given	Step 1 :Drain the peaches.2nd step :Place the chocolate mousse hole.Step 3:Keep cool at least 2 hours.	3
2275	Crumble aux fruits de saison à ma façon	750g.com	https://www.750g.com/crumble-aux-fruits-r90003.htm	30	4 servings	https://static.750g.com/images/600-600/ade0a474ca204efb957b708b2fa5bed9/crumble-aux-fruits-de-saison.jpg	not_given	Step 1 :Preheat the oven to 200 ° C. I put a little butter and honey in my ramekins and let the whole melt in the oven while it preheats.This mixture will caramelize the fruits, we are delicious or we are not!2nd step :When everything is well melted, I water the bottom and place the fruits there.Step 3:Pöur the crumble, I start by mixing the flour, the butter and the almond powder, with my fingertips so that the whole keeps a grainy consistency then I finish with the sugar.I distribute the crumble over the fruits in each ramekin. I child for about 20 minutes.	6
2276	Magret de canard aux coings à la vapeur de romarin	750g.com	https://www.750g.com/magret-de-canard-aux-coings-a-la-vapeur-de-romarin-r81070.htm	45	2 servings	https://static.750g.com/images/600-600/86f1874e62106cd7e01000f05494e26b/magret-de-canard-aux-coings-a-la-vapeur-de-romarin.jpeg	not_given	Step 1 :Peel the quinces, cut them into quarters and remove the heart. Put the quinces in a pan with the butter and honey, lemon juice and a small glass of water. Place the rosemary branch on top and cook over very low heat for 15 minutes.2nd step :Incise the skin of the duck breast by forming crossbrows.Heat your stove without fat, then place the duck breast on the skin side for 10 minutes._Remove the fat as it cooks_ then turn it over and continue cooking for another 5 minutes.Step 3:Dressing Cut the duck breast into thin slices and arrange them on a hot plate surrounded by quince slices.	8
2277	Magret de canard en croute de sel au romarin	750g.com	https://www.750g.com/magret-de-canard-en-croute-de-sel-au-romarin-r28777.htm	50	3 servings	https://static.750g.com/images/600-600/34dbb44e56d954d7821af5772a0e1337/magret-de-canard-en-croute-de-sel-au-romarin.jpg	not_given	Step 1 :Salt paste: 670g of flour450g of coarse salt3 egg whites1 bit of rosemary	10
2278	Brochettes de Magret de Canard aux pêches et romarin	750g.com	https://www.750g.com/brochettes-de-magret-de-canard-aux-peches-et-romarin-r205408.htm	15	4 servings	https://static.750g.com/images/600-600/1d165cb5294d2b9882b84da858889ed6/packshot-brochettes.jpg	not_given	Step 1 :Peel the Galot onions.Clean the peaches, pit them and cut them into cubes.In a bowl, mix the olive oil, lemon, honey, salt and pepper.Remove the excess fat around the duck breast.2nd step :Cut each duck in 3 in the length then each piece in 4 cubes.Form 8 skewers, alternating on each skewer 2 pieces of duck breast, 2 pieces of fishing and 2 shift onions.Intercale rosemary rods between the ingredients.Step 3:Put the skewers in a dish and brushed generously with the olive oil mixture.Cook the skewers on both sides by the plancha.Serve with cucumber and vinaigrette mesclun.	12
2279	Côtelettes de canard au rabachaou et au coudon	750g.com	https://www.750g.com/cotelettes-de-canard-au-rabachaou-et-au-coudon-r11540.htm	60.0	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Peel the Rabachaou, the potatoes and the quince. Remove the central part of the quince. Cut everything in dice _about 1 cm side_. In a stove, melt the duck fat and brown the onion and garlic then add the dice. Coarsely cut the parsley and add it as well as the flowers of thyme. Add the salt and a teaspoon of Espelette pepper. Usely add dried mushrooms _porcini mushrooms, chanterelles or other_. After a few minutes, cover with a lid and add a heat distributor under the stove. Request from time to time with a spatula. When cooking is almost finished, cook the duck hillsides in another stove _also with the Duck fat, thyme and Espelette pepper_ over high heat discovered on one side and then on the other. Then cover with a lid and lower the heat for a few minutes. Then serve the duck and the dice of Rabachaou, Pdt and Correg. We can accompany with a curly salad with olive oil with a few garlic croutons _not too much _.	12
2280	Canard sauce aux pruneaux épicés et pruneaux confits aux coings et noix	750g.com	https://www.750g.com/canard-sauce-aux-pruneaux-epices-et-pruneaux-confits-aux-coings-et-noix-r88386.htm	20	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :In a saucepan, bring 150g prunes to a boil with water and lemon juice. Leave to rest for 1/4 hour covered. Return to heat and add the rest of the ingredients: Espelette pepper, cinnamon, sugar or honey, sherry vinegar. Mix and salt by checking the seasoning well. Leave to infuse for a few minutes off the heat. Pass the sauce to the colander to obtain a very smooth topping. 2nd step :Peel and cut the quinces into small pieces and put them in a saucepan with a bottom of water. Cook so that quinces are tender to allow a puree. It must not be too much water. Add a little lemon zest, salt and pepper. Pass the quince puree to the puree press and add the crushed nuts. Four the 18 prunes with quince puree and nuts. Step 3:Peel the pears, remove the seeds and cut the pears into large pieces almost equivalent to prune size. Lemon them. Step 4:Preheat the oven on grill and t ° 7. Shear the skin of the duck breasts, and have them grab the skin side in a very hot pan. Once entered to return the duck on the flesh side and have it seized. Be careful not to cook them too much, cooking ends in the oven. Put the duck breasts in a baking dish, flesh side up. Coat the duck breasts of the spicy prune sauce _reserve a little for the decoration of the plate_ go in the oven for ten minutes. Step 5:In a hot pan put a little oil and have the pears grasp. When they are slightly golden and a little tender, add the candied prunes. Leave to warm up - the goal is not to cook the prunes just to be hot. To book. Cut the duck breasts into slices by checking the cooking, the meat must be pink. Arrange the pieces of duck breasts, candied prunes and pears at your convenience and add a little sauce. A little salt flower and Espelette pepper _especially on pears_.	20
2281	Confit de canard aux 2 choux	750g.com	https://www.750g.com/confit-de-canard-aux-2-choux-r12935.htm	30	6 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Remove the first damaged leaves of the cabbage, mince them finely, wash them separately and blanch them for 5 minutes in two different baths of boiling water.Drain them thoroughly.2nd step :Melt the duck fat in two casseroles, as soon as it is hot put each cabbage to be confessed in the fat for 15 min.About, pepper and salt moderately, the fat confit being salted.Step 3:Meanwhile, stand the duck thighs in an oven dish.Keep them for 10 minutes at 210 ° C _thermostat 7_ then pass them 3 min.Under the grill of the oven so that the skin is well grilled.Step 4:Garnish the hot serving dish with the two cabbage, arrange the thighs on the cabbage bed, serve immediately on the hot plates.	6
2282	Colvert au choux et foie gras	750g.com	https://www.750g.com/colvert-au-choux-et-foie-gras-r11333.htm	27	2 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Raise the supremes then season them open as a book side flesh cut a rectangle of foie gras and make it fry on all these faces once cold place it inside then close everything and put it in a leaf of whitewashed and frizzy and frizzystring	6
2283	Jambonnette de canette au chou et à la bière picarde	750g.com	https://www.750g.com/jambonnette-de-canette-au-chou-et-a-la-biere-picarde-r40522.htm	80.0	6 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Over the thighs of cans.2nd step :Make the stuffing with pork chest, duck flesh and poultry liver. Add an egg, salt and pepper, and add the parsley.Step 3:Stuff the thighs and wrap in aluminum foil. According to an oven hour at 180 °.Step 4:Make the juice with the bones, roughly mince the cabbage and whiten it.Step 5:Sweat, onions, garlic, bacon, add the cabbage, beer, thyme, bay, salt, cook for 1/2 hour.Step 6:Make a grandmother filling.	10
2284	Tarte au chou	750g.com	https://www.750g.com/tarte-au-chou-r16544.htm	70.0	8 servings	https://static.750g.com/images/600-600/612d616a190f15db5bf6687c1cac2a0e/tarte-au-chou.jpg	not_given	Step 1 :Wash the vegetables.Grate the carrot, peel the onion and detach the cabbage leaves.Cut the cabbage and onion into strips.Cook them stifled but the vegetables must remain a little crunchy.Drain them.2nd step :Garnish a pie pan with the shortcrust pastry, I did it but you can buy it ready.In a bowl, beat the eggs with the crème fraîche and the curry, salt, pepper.Step 3:Place the drained vegetables on the dough then pour the egg-cream preparation and bake in an oven preheated to 180 ° C and cook for around forty minutes.Serve hot but it is also very good cold.	9
2285	Coleslaw à l’orange sans mayonnaise	750g.com	https://www.750g.com/coleslaw-a-l-orange-sans-mayonnaise-r203419.htm	15	6 servings	https://static.750g.com/images/600-600/89ae2a9f05e6e6baf17a192d82e281d7/salade-orange-img-5024-1-.jpg	not_given	Step 1 :Mix all the ingredients of the vinaigrette in a small bowl. Remove the first layer from the white half and cut it in half. Remove the hard part at the base, chop the cabbage very finely using a knife, put it in the large bowl. 2nd step :Peel the carrots, remove the ends.Grate them and add them to the cabbage.Peel the red onion and cut it into very thin slices. Cut the slices in half, add them to the large bowl with the chopped chives. Add a little salt and mix.Step 3:Remove the ends of the oranges and then peel them.Then detach each segment and add it to the large bowl.Add 1 tablespoon oranges in the vinaigrette and mix. Pour the vinaigrette on the raw vegetables, mix well and serve.	11
2286	Chaussons au chou	750g.com	https://www.750g.com/chaussons-au-chou-r98967.htm	65	6 servings	https://static.750g.com/images/600-600/79692e8bb776e35ebe5fd9f13d99525f/chaussons-au-chou.jpg	not_given	Step 1 :Start by cutting the cabbage into thin strips, cook it in a large pot of boiling water.2nd step :Peel and cut the diced potatoes, cook them in a saucepan of salted water, starting with cold water, add 2 eggs after 15 minutes.Step 3:Drain the cabbage, crush it with a potatoes.Drain the potatoes and crush them with a fork.Mix the 2 preparations.Add the 2 hard, crushed eggs.Add the minced onion and knead everything well.Check the seasoning.Step 4:With a cookie cutter, form 4 slippers per pasta, if you do not have, a scaled cup will do the trick.Place 1 large, preparation inside the slipper, close.Step 5:Heat the oven at 180 ° C.Place the slippers on a baking sheet covered with parchment paper, brush with the beaten egg and bake for 20 to 25 minutes.	7
2287	Chou blanc farci aux 2 viandes et au sarrazin	750g.com	https://www.750g.com/chou-blanc-farci-aux-2-viandes-et-au-sarrazin-r19995.htm	50	6 servings	https://static.750g.com/images/600-600/1ebae35b0621e5b70620c36aaaa889f6/chou-blanc-farci-aux-2-viandes-et-au-sarrazin.jpg	not_given	Step 1 :Leaf the cabbage in a large saucepan of boiling water. Get the 12 largest leaves, and let them boil for 2 minutes. Riping with cold water. Cover the heart in 2, part for the stuffing, the other part youcan make it salad. Trancher very fine at the mandolin. In the frying pan to brown the bacon, add the chopped onion, then the meats, mix well to color well. Add the cabbage, then the peeled and cut tomatoes, thespices and finally the Sarrazin seeds. Cup 10 minutes. Garnish the leaves and make 6 packages that you put in a dish going in the oven. Cover with tomato sauce and cheese. Put in the oven 30 mins at 200 °	15
2288	Choucroute au tofu	750g.com	https://www.750g.com/choucroute-au-tofu-r75648.htm	90.0	6 servings	https://static.750g.com/images/600-600/5df963d24feddc6f8d8144ad44a58879/choucroute-au-tofu.jpeg	not_given	Step 1 :Peel, wash and cut the potatoes in large dice.Mince the onions and cut the tofu into thin strips.2nd step :In a casserole dish, brown everything in 1 tsp.to s.olive oil.Add a large glass of water, white wine and bay.Cover and cook until the potatoes are cooked _about 30 minutes_.Step 3:Season with salt, pepper, add smoked _or natural_ soycis and cooked sauerkraut.Let simmer for another 15 minutes, then serve very hot, accompanied by mustard.	10
2289	Tatin de pommes et chou blanc	750g.com	https://www.750g.com/tatin-de-pommes-et-chou-blanc-r19994.htm	70.0	8 servings	https://static.750g.com/images/600-600/a2f140d9490e20e5b9e551dfeee64c36/tatin-de-pommes-et-chou-blanc.jpg	not_given	Step 1 :Cook the cabbage leaves for 5 minutes in salted water, then mince them finely. Hache and brown the onions and shallots, add the meat, mushrooms then cabbage, cook for 30 minutes. In a well buttered tatter, addThe honey then the apples cut into large slices.Add the cabbage meat mixture, cover with the dough.Cook 35 minutes at 210 °, then 20 minutes at 180 °.	10
2290	Coleslaw inratable	750g.com	https://www.750g.com/coleslaw-r95260.htm	15	4 servings	https://static.750g.com/images/600-600/b79762f98c53aaba1e21b87c7d9989df/coleslaw-inratable.jpeg	not_given	Step 1 :Peel your carrots, remove the chou_s core then grate the whole either in a robot or using a manual grater.2nd step :Prepare the sauce by mixing yogurt, mayonnaise, vinegar, sugar, and salt. Pour on raw vegetables and mix well.Step 3:Add the chopped chives, raisins and check the seasoning before serving.	9
2291	Coleslaw traditionnel et ses variantes	750g.com	https://www.750g.com/coleslaw-r8883.htm	15	4 servings	https://static.750g.com/images/600-600/3d40726fb456457c95effa794de8bb31/coleslaw.jpg	not_given	Step 1 :- Grate the white cabbage, the onion and the carrots.- Add the mayonnaise, the vinegar and the mustard.- Add the salt, the sugar and the pepper.- Mix well.	9
